SESSION_ID,SESSION_DATE,SESSION_STARTED_TIME,SESSION_MODE,SESSION_CLOSED_REMARK,PRESENTATION_ID,PRESENTATION_NAME,PRODUCT,THERAPY_NAME,RA_OR_PA,PRESENTATION_MIX_TYPE,SESSION_TYPE,USER_NAME,TIME_IN_HRS,CALL_ID,ACC_ID,H_ACC_NAME__C,PRESENTATIONS_CUSTOMER_TYPE,ACC_RECORD_TYPE,ACC_CORE_TYPE,TERRITORY,MLS_ID,IS_ACTIVE,THERAPY,RESOURCE_FILETYPE,POWERPOINT_TYPE,PRODUCTS,CALL_STATUS,MSL
4001715,17-06-2023,18:55:00.000,Live,true,41739,8,Product 2,Therapy 2,Proactive,Proactive,normal,25,0.001099537,t65Cb24245Zcwm2IZB,1157t24245g1MeVZZU,2278h24245g1MeVZZU,OTH,,,,5053,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 2,Linked,Glen
4001382,02-08-2023,04:53:00.000,Live,true,41392,6,Product 2,Therapy 2,Proactive,Proactive,normal,25,0.000150463,,,,,,,,4694,true,Therapy 2,PowerPoint,NIS - PPT,Product 2,Unlinked,Glen
4000630,25-10-2023,05:23:00.000,Live,true,41509,6,Product 2,Therapy 2,Proactive,Proactive,normal,25,0.000636574,t65Cb24245ZcvvxIZB,,2278h24245g1HKmZZM,OTH,,,9784-CTT_IN_T1707,4660,true,Therapy 2,PowerPoint,NIS - PPT,Product 2,Linked,Glen
4000139,01-05-2024,06:41:00.000,Live,true,41163,8,Product 2,Therapy 2,Proactive,Proactive,normal,25,0.001782407,t65Cb24245Zcwm2IZB,1157t24245g1MeVZZU,2278h24245g1MeVZZU,OTH,,,,5198,true,Therapy 2,PowerPoint,NIS - PPT,Product 2,Linked,Glen
4001256,30-06-2024,15:27:00.000,Live,false,41256,3,Product 2,Therapy 2,Proactive,Proactive,normal,25,0.002175926,,,,,,,1968-CTT_IN_T1709,4741,true,Therapy 2,PowerPoint,NIS - PPT,Product 2,Unlinked,Glen
4001238,30-08-2023,04:54:00.000,Practice,true,40816,6,Product 2,Therapy 2,Proactive,Proactive,normal,25,0.000520833,,,,,,,,5180,true,Therapy 2,PowerPoint,NIS - PPT,Product 2,Unlinked,Glen
4000692,28-05-2023,10:38:00.000,Practice,false,41128,1,Product 2,Therapy 2,Proactive,Proactive,normal,25,0.001261574,,,,,,,,4726,true,Therapy 2,PowerPoint,NIS - PPT,Product 2,Unlinked,Glen
4001081,07-01-2023,05:46:00.000,Live,true,41135,8,Product 8,Therapy 1,Proactive,Proactive,normal,25,0.017013889,t65Cb24245ZcvuzIZB,,2278h24245g1RNeZZM,OTH,,,9769-CTT_IN_T9704,4707,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Linked,Glen
4000671,05-07-2023,10:32:00.000,Live,true,40097,9,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,4,0.000891204,t65Cb24245ZwzEpIZJ,,2278h22222H3HeDZZV,OTH,,,9176-CTT_IN_T9107,4783,true,Therapy 1,PowerPoint,AP,Product 10,Linked,Chris
4001685,25-02-2023,04:53:00.000,Live,true,40239,8,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,11,0.000150463,,,,,,,,4919,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Gloria
4000057,20-07-2024,17:00:00.000,Practice,false,40997,5,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,11,0.011145833,,,,,,,,4700,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Gloria
4001017,29-11-2023,19:45:00.000,Live,false,40482,1,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,11,0.001331019,,,,,,,1966-CTT_IN_T9907,5376,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Gloria
4001957,07-05-2023,22:54:00.000,Practice,false,40125,6,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,8,0.009675926,,,,,,,,4911,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Dimtri
4000569,08-07-2023,18:20:00.000,Live,true,41265,3,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,8,0.000590278,t65Cb24245ZcwlTIZR,,2278h22221CSoESZZ1,OTH,,,9786-CTT_IN_T9706,5255,true,Therapy 1,PowerPoint,AP,Product 1,Linked,Dimtri
4001432,19-05-2024,12:46:00.000,Live,true,40682,8,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,8,0.006724537,,,,,,,,4670,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Dimtri
4001920,25-05-2023,11:33:00.000,Practice,true,41812,10,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,8,0.493923611,,,,,,,,5024,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Dimtri
4001018,22-06-2023,11:12:00.000,Practice,false,40342,7,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,8,0.000810185,,,,,,,,4843,true,Therapy 1,PDF,AP,Product 1,Unlinked,Dimtri
4000714,25-08-2023,19:03:00.000,Live,true,40078,2,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,22,0.001597222,,,,,,,,4966,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Sanchez
4000622,17-10-2023,13:03:00.000,Live,true,41627,4,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,22,0.000555556,,,,,,,9786-CTT_IN_T9706,4696,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Sanchez
4000536,02-09-2023,16:45:00.000,Live,false,40723,9,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,22,0.003425926,,,,,,,9785-CTT_IN_T9101,4871,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Sanchez
4000274,06-07-2023,14:51:00.000,Practice,false,41658,8,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,22,0.003888889,,,,,,,,5325,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Sanchez
4000634,20-08-2023,12:04:00.000,Practice,true,40394,5,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,22,0.000150463,,,,,,,9600-CTT_IN_T9901,5142,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Sanchez
4000207,17-08-2023,21:25:00.000,Live,true,40571,9,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,22,0.000277778,,,,,,,,4994,true,Therapy 1,PDF,AP,Product 1,Unlinked,Sanchez
4001518,11-06-2024,13:42:00.000,Live,false,41777,2,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,18,0.001759259,,,,,,,9769-CTT_IN_T9704,4762,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Merry
4000794,29-12-2023,11:32:00.000,Practice,true,41754,2,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,18,0.004861111,,,,,,,,5368,true,Therapy 1,PDF,AP,Product 1,Unlinked,Merry
4000292,28-11-2023,20:41:00.000,Live,true,41725,10,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,16,0.000833333,,,,,,,9785-CTT_IN_T9101,5084,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Mathew
4000560,26-05-2024,00:15:00.000,Practice,false,41083,8,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,16,0.008356481,,,,,,,,4606,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Mathew
4000884,10-06-2024,05:45:00.000,Live,false,41814,2,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,16,0.004432870,,,,,,,,4739,true,Therapy 1,PDF,AP,Product 1,Unlinked,Mathew
4000006,07-05-2023,17:24:00.000,Live,true,41637,7,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,2,0.003414352,,,,,,,,4521,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Amanda
4001303,11-03-2024,21:49:00.000,Live,true,41133,8,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,2,0.000115741,,,,,,,9786-CTT_IN_T9706,5142,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Amanda
4001888,16-11-2023,17:58:00.000,Live,true,41768,1,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,24,0.001516204,,,,,,,9785-CTT_IN_T9101,4868,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Steve
4001272,23-01-2023,06:36:00.000,Practice,true,40263,7,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,24,0.009131944,,,,,,,,5258,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Steve
4001153,24-10-2023,21:43:00.000,Live,false,41258,3,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,20,0.002314815,,,,,,,1966-CTT_IN_T9907,4947,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Paul
4001942,26-02-2023,16:32:00.000,Live,true,40292,9,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,20,0.000138889,,,,,,,9760-CTT_IN_T9905,4979,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Paul
4001208,06-07-2023,09:30:00.000,Live,true,40708,10,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,23,0.016250000,,,,,,,,4624,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Shane
4000210,21-07-2023,03:20:00.000,Live,true,40702,9,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,23,0.000162037,,,,,,,9786-CTT_IN_T9706,5237,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Shane
4001593,26-05-2023,20:24:00.000,Live,true,41311,5,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,23,0.001620370,t65Cb24245ZcwlTIZR,,2278h22221CSoESZZ1,OTH,,,9786-CTT_IN_T9706,4626,true,Therapy 1,PowerPoint,AP,Product 1,Linked,Shane
4001799,03-12-2023,00:20:00.000,Live,false,41364,6,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,23,0.015775463,,,,,,,9769-CTT_IN_T9704,4843,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Shane
4001838,21-06-2024,00:39:00.000,Live,true,41532,6,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,6,0.000879630,,,,,,,,4632,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Daniella
4000203,29-06-2023,03:23:00.000,Practice,true,41413,5,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,6,0.001655093,,,,,,,,5356,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Daniella
4001314,26-03-2024,21:43:00.000,Practice,true,40251,1,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,7,0.001111111,,,,,,,,5277,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Denver
4000014,18-05-2024,15:13:00.000,Practice,true,40959,2,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,7,0.000671296,,,,,,,,4907,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Denver
4001215,29-07-2024,03:47:00.000,Live,true,41374,1,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,7,0.000138889,,,,,,,,5344,true,Therapy 1,PDF,AP,Product 1,Unlinked,Denver
4001201,26-08-2023,01:10:00.000,Live,true,40907,1,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,17,0.000219907,,,,,,,,4605,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Meilena
4001389,10-12-2023,00:08:00.000,Live,false,40656,3,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,17,0.000752315,,,,,,,,5499,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Meilena
4001327,17-03-2024,16:23:00.000,Live,false,40707,10,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,17,0.016203704,,,,,,,,5051,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Meilena
4001375,27-12-2023,07:56:00.000,Live,false,40484,6,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,13,0.028668981,,,,,,,9785-CTT_IN_T9101,4786,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Jorge
4001588,27-06-2023,06:36:00.000,Live,true,40846,5,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,13,0.000185185,,,,,,,9769-CTT_IN_T9704,4964,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Jorge
4000588,08-06-2023,14:09:00.000,Live,true,40697,9,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,13,0.001018519,,,,,,,9769-CTT_IN_T9704,4621,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Jorge
4000776,25-04-2024,12:08:00.000,Practice,false,41270,9,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,13,0.000543981,,,,,,,,5335,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Jorge
4001190,25-03-2023,11:19:00.000,Live,true,40348,6,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,14,0.000821759,,,,,,,9789-CTT_IN_T9906,5183,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Kevin
4001224,11-05-2023,06:22:00.000,Live,false,40623,3,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,14,0.002905093,,,,,,,,4828,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Kevin
4000053,03-02-2023,15:36:00.000,Live,true,41211,10,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,14,0.000497685,,,,,,,9760-CTT_IN_T9905,4775,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Kevin
4001086,08-05-2023,20:50:00.000,Practice,false,41270,9,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,14,0.001273148,,,,,,,,5193,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Kevin
4001860,22-05-2023,17:09:00.000,Live,true,40951,2,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,14,0.008877315,,,,,,,9786-CTT_IN_T9706,4628,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Kevin
4001315,26-06-2024,17:18:00.000,Live,false,40657,10,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,14,0.000601852,,,,,,,9769-CTT_IN_T9704,5480,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Kevin
4000119,06-02-2024,13:51:00.000,Live,true,40812,2,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,15,0.001365741,t65Cb24245ZcwlTIZR,,2278h22221CSoESZZ1,OTH,,,9786-CTT_IN_T9706,4960,true,Therapy 1,PowerPoint,AP,Product 10,Linked,Kren
4000213,10-09-2023,04:44:00.000,Live,true,40674,6,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,5,0.000150463,,,,,,,,5325,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Collin
4001365,07-02-2024,08:46:00.000,Live,false,40556,9,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,5,0.000324074,,,,,,,9785-CTT_IN_T9101,4596,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Collin
4000743,27-02-2024,00:25:00.000,Live,true,41646,1,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,5,0.008773148,t65Cb24245ZwyyOIZR,1157t24245hONifZZG,2278h24245g1MOhZZM,OTH,,,9787-CTT_IN_T9904,5325,true,Therapy 1,PowerPoint,AP,Product 10,Linked,Collin
4001066,12-06-2024,15:24:00.000,Practice,false,40052,6,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,5,0.013611111,,,,,,,,4982,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Collin
4000606,28-07-2023,05:47:00.000,Practice,true,41671,5,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,5,0.001087963,,,,,,,9780-CTT_IN_T9909,4914,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Collin
4001594,13-01-2024,18:37:00.000,Live,false,40496,7,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,5,0.000405093,,,,,,,9769-CTT_IN_T9704,4591,true,Therapy 1,PDF,AP,Product 1,Unlinked,Collin
4001583,22-11-2023,14:08:00.000,Practice,false,41238,2,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,12,0.021481481,,,,,,,9176-CTT_IN_T9107,5477,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Harry
4000238,23-09-2023,20:28:00.000,Live,false,40812,7,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,1,0.000798611,,,,,,,,4512,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Alyssa
4000313,27-10-2023,09:58:00.000,Live,false,41380,7,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,1,0.000185185,,,,,,,9785-CTT_IN_T9101,5408,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Alyssa
4001737,29-07-2024,22:02:00.000,Live,false,40986,6,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,1,0.008414352,,,,,,,9769-CTT_IN_T9704,5271,true,Therapy 1,PDF,AP,Product 1,Unlinked,Alyssa
4001560,16-12-2023,02:13:00.000,Practice,true,41865,7,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,10,0.000219907,,,,,,,,5403,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Elvin
4000697,19-05-2024,03:50:00.000,Live,true,41394,5,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,21,0.000266204,,,,,,,,5381,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Robin
4001263,18-04-2024,03:18:00.000,Live,true,41849,8,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,21,0.000243056,,,,,,,9760-CTT_IN_T9905,5092,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Robin
4000443,14-06-2023,18:13:00.000,Live,false,41787,5,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,19,0.000231481,,,,,,,,4644,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Morgan
4000962,26-10-2023,13:15:00.000,Practice,true,41601,7,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,19,0.000289352,,,,,,,,5145,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Morgan
4000820,25-05-2023,10:28:00.000,Practice,false,40724,2,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,19,0.015891204,,,,,,,9176-CTT_IN_T9107,5174,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Morgan
4001442,16-11-2023,03:53:00.000,Practice,false,40132,2,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,19,0.001203704,,,,,,,,4564,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Morgan
4000112,21-11-2023,10:32:00.000,Practice,false,40791,5,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,9,0.000358796,,,,,,,,5344,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Edward
4001216,05-05-2023,20:57:00.000,Live,false,40053,6,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,3,0.022476852,,,,,,,9785-CTT_IN_T9101,5148,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Bella
4000346,25-04-2023,15:33:00.000,Live,false,41609,5,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,3,0.001423611,,,,,,,,4991,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Bella
4000667,20-04-2024,17:03:00.000,Live,true,41007,9,Product 1,Therapy 1,Reactive,Reactive-Poster,normal,3,0.000798611,,,,,,,9785-CTT_IN_T9101,5483,true,Therapy 1,PowerPoint,AP,Product 1,Unlinked,Bella
4001176,02-09-2023,20:27:00.000,Live,false,41015,7,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,25,0.001388889,,,,,,,9786-CTT_IN_T9706,5464,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Glen
4000556,21-03-2023,20:22:00.000,Practice,false,41918,4,Product 10,Therapy 1,Reactive,Reactive-Poster,normal,25,0.000358796,,,,,,,,4920,true,Therapy 1,PowerPoint,AP,Product 10,Unlinked,Glen
4000270,23-10-2023,00:51:00.000,Live,true,41206,5,Product 16,Therapy 3,Reactive,Reactive,normal,4,0.000208333,,,,,,,,5042,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Chris
4001471,10-03-2023,01:36:00.000,Live,true,40011,9,Product 16,Therapy 3,Reactive,Reactive,normal,4,0.004733796,,,,,,,1960-CTT_IN_FA205,5165,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Chris
4001077,26-01-2024,12:54:00.000,Live,true,41548,7,Product 16,Therapy 3,Reactive,Reactive,normal,4,0.003692130,t653hq00000AcvvGIAR,,22Hq222230g1FJIAA2,Other,,,1975-CTT_IN_FA304,5231,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Linked,Chris
4001601,29-08-2023,02:59:00.000,Live,true,40381,4,Product 16,Therapy 3,Reactive,Reactive,normal,8,0.020451389,,,,,,,1975-CTT_IN_FA304,5274,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Dimtri
4000509,06-06-2023,10:12:00.000,Live,false,40545,10,Product 16,Therapy 3,Reactive,Reactive,normal,8,0.001134259,,,,,,,9785-CTT_IN_FA107,5289,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Dimtri
4000039,06-10-2023,08:00:00.000,Practice,true,41859,6,Product 16,Therapy 3,Reactive,Reactive,normal,8,0.005810185,,,,,,,1983-CTT_IN_FA204,5486,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Dimtri
4001415,16-09-2023,07:34:00.000,Practice,true,41838,1,Product 16,Therapy 3,Reactive,Reactive,normal,8,0.000405093,,,,,,,,5383,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Dimtri
4000664,28-10-2023,13:31:00.000,Live,false,40038,8,Product 1,Therapy 1,Reactive,Reactive,normal,22,0.000231481,,,,,,,9785-CTT_IN_T9101,5465,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Sanchez
4001606,06-03-2023,08:45:00.000,Live,true,40222,3,Product 1,Therapy 1,Reactive,Reactive,normal,18,0.015983796,t65Cb24245Zcx3XIZR,,,OTH,,,9785-CTT_IN_T9101,5189,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Linked,Merry
4000648,10-05-2024,08:37:00.000,Practice,true,41528,6,Product 1,Therapy 1,Reactive,Reactive,normal,16,0.002083333,,,,,,,,4862,true,Therapy 1,PDF,OPAP,Product 1,Unlinked,Mathew
4000876,14-05-2023,22:08:00.000,Live,true,40538,10,Product 1,Therapy 1,Reactive,Reactive,normal,16,0.011643519,,,,,,,,5084,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Mathew
4000073,20-04-2024,08:22:00.000,Live,false,40493,9,Product 16,Therapy 3,Reactive,Reactive,normal,2,0.000763889,,,,,,,1968-CTT_IN_BC302,5411,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Amanda
4001300,30-10-2023,12:41:00.000,Practice,false,40578,1,Product 5,Therapy 2,Reactive,Reactive,normal,2,0.003923611,,,,,,,,4852,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Amanda
4000259,11-11-2023,07:46:00.000,Live,true,40914,9,Product 1,Therapy 1,Reactive,Reactive,normal,2,0.000474537,,,,,,,,4786,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Amanda
4001366,31-01-2023,01:34:00.000,Live,false,40693,4,Product 1,Therapy 1,Reactive,Reactive,normal,2,0.001145833,,,,,,,,4805,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Amanda
4001905,10-04-2023,14:29:00.000,Practice,true,41349,3,Product 5,Therapy 2,Reactive,Reactive,normal,24,0.000138889,,,,,,,,4950,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Steve
4000701,16-09-2023,14:17:00.000,Live,false,41412,1,Product 1,Therapy 1,Reactive,Reactive,normal,24,0.001168981,,,,,,,9785-CTT_IN_T9101,4773,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Steve
4001727,02-07-2023,12:09:00.000,Practice,false,40463,10,Product 1,Therapy 1,Reactive,Reactive,normal,20,0.004247685,,,,,,,,4552,true,Therapy 1,PDF,OPAP,Product 1,Unlinked,Paul
4001693,03-06-2024,06:55:00.000,Live,false,40438,10,Product 1,Therapy 1,Reactive,Reactive,normal,20,0.001354167,,,,,,,,4782,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Paul
4001298,24-06-2024,11:28:00.000,Live,true,40100,4,Product 1,Therapy 1,Reactive,Reactive,normal,20,0.009201389,t65Cb24245ZcvqNIZR,,2278h22221MlkbeZZB,OTH,,,,5147,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Linked,Paul
4001853,17-02-2024,11:46:00.000,Practice,true,41089,10,Product 5,Therapy 2,Reactive,Reactive,normal,23,0.044849537,,,,,,,1969-CTT_IN_T1704,4647,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Shane
4000916,19-08-2023,16:42:00.000,Practice,false,40251,5,Product 5,Therapy 2,Reactive,Reactive,normal,23,0.000740741,,,,,,,,4711,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Shane
4001752,18-01-2024,02:07:00.000,Practice,true,40639,1,Product 1,Therapy 1,Reactive,Reactive,normal,23,0.000312500,,,,,,,,4581,true,Therapy 1,PDF,OPAP,Product 1,Unlinked,Shane
4000473,25-06-2023,13:38:00.000,Live,true,40165,1,Product 1,Therapy 1,Reactive,Reactive,normal,23,0.000335648,,,,,,,,5168,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Shane
4000061,18-12-2023,02:46:00.000,Live,true,40700,3,Product 1,Therapy 1,Reactive,Reactive,normal,23,0.000370370,t65Cb24245ZcvQKIZZ,1157t24245YQVPnZZP,,OTH,,,,5189,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Linked,Shane
4000050,08-04-2024,21:33:00.000,Live,true,40740,2,Product 1,Therapy 1,Reactive,Reactive,normal,23,0.000520833,,,,,,,,5357,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Shane
4000639,16-07-2023,16:30:00.000,Live,false,41029,10,Product 16,Therapy 3,Reactive,Reactive,normal,6,0.002835648,,,,,,,1968-CTT_IN_BC302,5085,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Daniella
4000167,17-11-2023,10:10:00.000,Live,true,41176,9,Product 16,Therapy 3,Reactive,Reactive,normal,6,0.000775463,,,,,,,9785-CTT_IN_FA107,5344,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Daniella
4001867,19-01-2024,10:34:00.000,Practice,true,41240,9,Product 16,Therapy 3,Reactive,Reactive,normal,6,0.001250000,,,,,,,,5496,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Daniella
4000536,13-05-2023,02:23:00.000,Practice,true,41958,4,Product 5,Therapy 2,Reactive,Reactive,normal,6,0.031782407,,,,,,,9784-CTT_IN_T1707,5470,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Daniella
4001529,06-09-2023,23:36:00.000,Live,true,41816,6,Product 1,Therapy 1,Reactive,Reactive,normal,6,0.000914352,,,,,,,,4593,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Daniella
4000150,18-01-2024,19:09:00.000,Live,true,40988,5,Product 16,Therapy 3,Reactive,Reactive,normal,7,0.000567130,,,,,,,1975-CTT_IN_FA304,5463,true,Therapy 3,PowerPoint,Interactive Slides - PPTX/PDF,Product 16,Unlinked,Denver
